ip_from,ip_to,country_code,country,region,city,latitude,longitude,zip_code,time_zone,isp,domain,net_speed,idd_code,area_code,weather_station_code,weather_station_name,mcc,mnc,mobile_brand,elevation,ip_from_inet,ip_to_inet,ip_count,cidr,insert_ts
18342656,18342911,IN,India,Karnataka,Bengaluru,12.97623,77.60329,560018,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,080,INXX0012,Bangalore,-,-,-,922,1.23.227.0,1.23.227.255,256,{1.23.227.0/24},2023-01-19
18342912,18343167,IN,India,Uttar Pradesh,Noida,28.579891,77.329865,201301,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0120,INXX0051,Ghaziabad,-,-,-,203,1.23.228.0,1.23.228.255,256,{1.23.228.0/24},2023-01-29
18343168,18343423,IN,India,Uttar Pradesh,Lucknow,26.85,80.91667,226001,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,099,INXX0074,Lucknow,-,-,-,126,1.23.229.0,1.23.229.255,256,{1.23.229.0/24},2023-01-16
18343424,18343935,IN,India,Maharashtra,Pune,18.519663,73.85451,412415,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,020,INXX0164,Poona,-,-,-,555,1.23.230.0,1.23.231.255,512,{1.23.230.0/23},2023-01-21
18343936,18344191,IN,India,Rajasthan,Jaipur,26.916765,75.81674,303012,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0141,INXX0059,Jaipur,-,-,-,441,1.23.232.0,1.23.232.255,256,{1.23.232.0/24},2023-01-11
18344192,18344447,IN,India,Delhi,Delhi,28.666775,77.21668,110008,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,011,INXX0038,Delhi,-,-,-,220,1.23.233.0,1.23.233.255,256,{1.23.233.0/24},2023-02-02
18344448,18344703,IN,India,Madhya Pradesh,Jabalpur,23.166988,79.950134,483001,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,076,INXX0151,Jabalpur,-,-,-,414,1.23.234.0,1.23.234.255,256,{1.23.234.0/24},2023-01-11
18344704,18344959,IN,India,Chhattisgarh,Raipur,21.23333,81.63333,493228,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0771,INXX0111,Saraipali,-,-,-,296,1.23.235.0,1.23.235.255,256,{1.23.235.0/24},2023-01-13
18344960,18345215,IN,India,Haryana,Faridabad,28.433332,77.31662,110044,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0129,INXX0046,Faridabad,-,-,-,205,1.23.236.0,1.23.236.255,256,{1.23.236.0/24},2023-02-07
18345216,18345471,IN,India,Uttar Pradesh,Noida,28.579891,77.329865,201301,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0120,INXX0051,Ghaziabad,-,-,-,203,1.23.237.0,1.23.237.255,256,{1.23.237.0/24},2023-02-17
18345472,18345983,IN,India,Maharashtra,Pune,18.519663,73.85451,412415,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,020,INXX0164,Poona,-,-,-,555,1.23.238.0,1.23.239.255,512,{1.23.238.0/23},2023-02-05
18345984,18346239,IN,India,Maharashtra,Mumbai,19.075975,72.87738,400099,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,022,INXX0026,Bombay,-,-,-,6,1.23.240.0,1.23.240.255,256,{1.23.240.0/24},2023-02-22
18346240,18346495,IN,India,Uttar Pradesh,Noida,28.579891,77.329865,201301,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0120,INXX0051,Ghaziabad,-,-,-,203,1.23.241.0,1.23.241.255,256,{1.23.241.0/24},2023-02-27
18346496,18346751,IN,India,Maharashtra,Pune,18.519663,73.85451,412415,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,020,INXX0164,Poona,-,-,-,555,1.23.242.0,1.23.242.255,256,{1.23.242.0/24},2023-02-21
18346752,18347007,IN,India,Telangana,Hyderabad,17.37529,78.47439,500018,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,040,INXX0057,Hyderabad,-,-,-,500,1.23.243.0,1.23.243.255,256,{1.23.243.0/24},2023-02-19
18347008,18347263,IN,India,Gujarat,Surat,21.166758,72.8334,395005,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0261,INXX0157,Surat,-,-,-,6,1.23.244.0,1.23.244.255,256,{1.23.244.0/24},2023-02-26
18347264,18348031,IN,India,Madhya Pradesh,Indore,22.71791,75.83337,453463,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0731,INXX0058,Indore,-,-,-,548,1.23.245.0,1.23.247.255,768,"{1.23.245.0/24,1.23.246.0/23}",2023-01-26
18348032,18348287,IN,India,Maharashtra,Umele,19.35908,72.83792,400606,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0250,INXX0121,Thana,-,-,-,6,1.23.248.0,1.23.248.255,256,{1.23.248.0/24},2023-01-30
18348288,18349055,IN,India,Maharashtra,Mumbai,19.075975,72.87738,400099,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,022,INXX0026,Bombay,-,-,-,6,1.23.249.0,1.23.251.255,768,"{1.23.249.0/24,1.23.250.0/23}",2023-01-13
18349056,18349567,IN,India,Maharashtra,Pune,18.519663,73.85451,412415,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,020,INXX0164,Poona,-,-,-,555,1.23.252.0,1.23.253.255,512,{1.23.252.0/23},2023-02-04
18349568,18349823,IN,India,Rajasthan,Jaipur,26.916765,75.81674,303012,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0141,INXX0059,Jaipur,-,-,-,441,1.23.254.0,1.23.254.255,256,{1.23.254.0/24},2023-01-04
18349824,18350079,IN,India,Uttar Pradesh,Varanasi,25.33333,83,221010,+05:30,Tikona Infinet Ltd.,tikona.in,DSL,91,0542,INXX0016,Benares,-,-,-,76,1.23.255.0,1.23.255.255,256,{1.23.255.0/24},2023-01-05
18350080,18874367,CN,China,Nei Mongol,Baotou,40.65191,109.82292,014010,+08:00,China Unicom Innermongolia Province Network,chinaunicom.com,DSL,86,0472,CHXX0018,Dalad Qi,-,-,-,1062,1.24.0.0,1.31.255.255,524288,{1.24.0.0/13},2023-02-04
18874368,18874623,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.0.0,1.32.0.255,256,{1.32.0.0/24},2023-02-11
18874624,18874879,MY,Malaysia,Kedah,Alor Setar,6.12104,100.36014,05000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0032,Langkawi,-,-,-,3,1.32.1.0,1.32.1.255,256,{1.32.1.0/24},2023-01-06
18874880,18875135,MY,Malaysia,Sarawak,Kuching,1.550255,110.333305,93748,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,082,MYXX0011,Kuching,-,-,-,4,1.32.2.0,1.32.2.255,256,{1.32.2.0/24},2023-02-05
18875136,18876671,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.3.0,1.32.8.255,1536,"{1.32.3.0/24,1.32.4.0/22,1.32.8.0/24}",2023-01-22
18876672,18876927,MY,Malaysia,Johor,Johor Bahru,1.465653,103.75772,80644,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,07,MYXX0004,Johor Bahru,-,-,-,23,1.32.9.0,1.32.9.255,256,{1.32.9.0/24},2023-01-03
18876928,18877695,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.10.0,1.32.12.255,768,"{1.32.10.0/23,1.32.12.0/24}",2023-01-12
18877696,18877951,MY,Malaysia,Johor,Muar,2.0442,102.5689,84000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,06,MYXX0014,Muar,-,-,-,9,1.32.13.0,1.32.13.255,256,{1.32.13.0/24},2023-02-06
18877952,18878207,MY,Malaysia,Pahang,Kuala Lipis,4.1842,102.0468,27200,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0021,Teluk Intan,-,-,-,95,1.32.14.0,1.32.14.255,256,{1.32.14.0/24},2023-01-26
18878208,18878463,MY,Malaysia,Sarawak,Sibu,2.3,111.81667,96000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,084,MYXX0019,Sibu,-,-,-,1,1.32.15.0,1.32.15.255,256,{1.32.15.0/24},2023-02-19
18878464,18878719,MY,Malaysia,Pulau Pinang,George Town,5.41146,100.33543,10300,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0002,George Town,-,-,-,2,1.32.16.0,1.32.16.255,256,{1.32.16.0/24},2023-02-05
18878720,18879487,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.17.0,1.32.19.255,768,"{1.32.17.0/24,1.32.18.0/23}",2023-01-16
18879488,18879743,MY,Malaysia,Negeri Sembilan,Seremban,2.72963,101.938126,70100,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,06,MYXX0017,Seremban,-,-,-,57,1.32.20.0,1.32.20.255,256,{1.32.20.0/24},2023-01-02
18879744,18879999,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.21.0,1.32.21.255,256,{1.32.21.0/24},2023-02-09
18880000,18880255,MY,Malaysia,Terengganu,Cukai,4.25,103.41667,24000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,09,MYXX0010,Kuantan,-,-,-,10,1.32.22.0,1.32.22.255,256,{1.32.22.0/24},2023-01-23
18880256,18880511,MY,Malaysia,Sarawak,Sibu,2.3,111.81667,96000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,084,MYXX0019,Sibu,-,-,-,1,1.32.23.0,1.32.23.255,256,{1.32.23.0/24},2023-01-16
18880512,18880767,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.24.0,1.32.24.255,256,{1.32.24.0/24},2023-01-10
18880768,18881023,MY,Malaysia,Terengganu,Cukai,4.25,103.41667,24000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,09,MYXX0010,Kuantan,-,-,-,10,1.32.25.0,1.32.25.255,256,{1.32.25.0/24},2023-02-13
18881024,18881535,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.26.0,1.32.27.255,512,{1.32.26.0/23},2023-01-20
18881536,18881791,MY,Malaysia,Terengganu,Kuala Terengganu,5.3302,103.1408,20300,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,09,MYXX0009,Kuala Terengganu,-,-,-,7,1.32.28.0,1.32.28.255,256,{1.32.28.0/24},2023-02-24
18881792,18882047,MY,Malaysia,Johor,Kota Tinggi,1.7381,103.8999,81900,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,07,MYXX0004,Johor Bahru,-,-,-,11,1.32.29.0,1.32.29.255,256,{1.32.29.0/24},2023-01-31
18882048,18882303,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.30.0,1.32.30.255,256,{1.32.30.0/24},2023-01-19
18882304,18882559,MY,Malaysia,Negeri Sembilan,Seremban,2.72963,101.938126,70100,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,06,MYXX0017,Seremban,-,-,-,57,1.32.31.0,1.32.31.255,256,{1.32.31.0/24},2023-01-17
18882560,18882815,MY,Malaysia,Pulau Pinang,Juru,5.31201,100.44229,14100,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0002,George Town,-,-,-,7,1.32.32.0,1.32.32.255,256,{1.32.32.0/24},2023-02-11
18882816,18883071,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.33.0,1.32.33.255,256,{1.32.33.0/24},2023-01-18
18883072,18883327,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.34.0,1.32.34.255,256,{1.32.34.0/24},2023-02-14
18883328,18883583,MY,Malaysia,Pulau Pinang,Bayan Lepas,5.283333,100.26667,11900,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0022,Penang/Bayan Lepas,-,-,-,2,1.32.35.0,1.32.35.255,256,{1.32.35.0/24},2023-01-29
18883584,18883839,MY,Malaysia,Johor,Parit Raja,1.8681,103.1124,86400,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,07,MYXX0001,Batu Pahat,-,-,-,8,1.32.36.0,1.32.36.255,256,{1.32.36.0/24},2023-01-16
18883840,18884095,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.37.0,1.32.37.255,256,{1.32.37.0/24},2023-02-09
18884096,18884351,MY,Malaysia,Sarawak,Miri,4.414574,114.0091,98000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,085,MYXX0026,Miri,-,-,-,7,1.32.38.0,1.32.38.255,256,{1.32.38.0/24},2023-01-23
18884352,18884607,MY,Malaysia,Melaka,Melaka,2.205733,102.25581,77000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,06,MYXX0013,Melaka,-,-,-,4,1.32.39.0,1.32.39.255,256,{1.32.39.0/24},2023-02-27
18884608,18884863,MY,Malaysia,Pulau Pinang,Bayan Lepas,5.283333,100.26667,11900,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0022,Penang/Bayan Lepas,-,-,-,2,1.32.40.0,1.32.40.255,256,{1.32.40.0/24},2023-02-08
18884864,18885119,MY,Malaysia,Pahang,Tanah Rata,4.475,101.3704,39000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,05,MYXX0003,Ipoh,-,-,-,1461,1.32.41.0,1.32.41.255,256,{1.32.41.0/24},2023-01-21
18885120,18885375,MY,Malaysia,Sarawak,Simanggang,1.24722,111.45278,95000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,083,MYXX0020,Simanggang,-,-,-,14,1.32.42.0,1.32.42.255,256,{1.32.42.0/24},2023-01-08
18885376,18885631,MY,Malaysia,Kedah,Gurun,5.81717,100.47381,08300,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0002,George Town,-,-,-,21,1.32.43.0,1.32.43.255,256,{1.32.43.0/24},2023-01-13
18885632,18886399,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.44.0,1.32.46.255,768,"{1.32.44.0/23,1.32.46.0/24}",2023-01-21
18886400,18886655,MY,Malaysia,Wilayah Persekutuan Putrajaya,Putrajaya,2.93527,101.69112,62522,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0005,Kajang,-,-,-,24,1.32.47.0,1.32.47.255,256,{1.32.47.0/24},2023-02-15
18886656,18886911,MY,Malaysia,Melaka,Melaka,2.205733,102.25581,77000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,06,MYXX0013,Melaka,-,-,-,4,1.32.48.0,1.32.48.255,256,{1.32.48.0/24},2023-01-15
18886912,18887167,MY,Malaysia,Johor,Tampoi,1.498,103.704,81300,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,07,MYXX0004,Johor Bahru,-,-,-,12,1.32.49.0,1.32.49.255,256,{1.32.49.0/24},2023-01-02
18887168,18887423,MY,Malaysia,Pahang,Kuantan,3.8077,103.326,25000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0010,Kuantan,-,-,-,5,1.32.50.0,1.32.50.255,256,{1.32.50.0/24},2023-01-12
18887424,18887679,MY,Malaysia,Kelantan,Kota Bharu,6.13328,102.2386,15600,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,09,MYXX0023,Kota Bharu,-,-,-,7,1.32.51.0,1.32.51.255,256,{1.32.51.0/24},2023-02-12
18887680,18887935,MY,Malaysia,Sabah,Sandakan,5.8402,118.1179,90000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,089,MYXX0030,Sandakan,-,-,-,24,1.32.52.0,1.32.52.255,256,{1.32.52.0/24},2023-01-13
18887936,18888191,MY,Malaysia,Johor,Batu Pahat,1.8548,102.9325,83000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,07,MYXX0001,Batu Pahat,-,-,-,3,1.32.53.0,1.32.53.255,256,{1.32.53.0/24},2023-02-18
18888192,18888447,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.54.0,1.32.54.255,256,{1.32.54.0/24},2023-01-14
18888448,18888703,MY,Malaysia,Wilayah Persekutuan Putrajaya,Putrajaya,2.93527,101.69112,62522,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0005,Kajang,-,-,-,24,1.32.55.0,1.32.55.255,256,{1.32.55.0/24},2023-01-14
18888704,18888959,MY,Malaysia,Pulau Pinang,George Town,5.41146,100.33543,10300,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0002,George Town,-,-,-,2,1.32.56.0,1.32.56.255,256,{1.32.56.0/24},2023-02-22
18888960,18889215,MY,Malaysia,Perak,Sitiawan,4.216667,100.7,32000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,05,MYXX0024,Sitiawan,-,-,-,8,1.32.57.0,1.32.57.255,256,{1.32.57.0/24},2023-02-28
18889216,18889471,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.58.0,1.32.58.255,256,{1.32.58.0/24},2023-02-14
18889472,18889727,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.59.0,1.32.59.255,256,{1.32.59.0/24},2023-02-23
18889728,18889983,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.60.0,1.32.60.255,256,{1.32.60.0/24},2023-02-15
18889984,18890239,MY,Malaysia,Sabah,Tawau,4.2498,117.8871,91000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,089,MYXX0029,Tawau,-,-,-,5,1.32.61.0,1.32.61.255,256,{1.32.61.0/24},2023-01-27
18890240,18890495,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.62.0,1.32.62.255,256,{1.32.62.0/24},2023-01-14
18890496,18890751,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.63.0,1.32.63.255,256,{1.32.63.0/24},2023-02-10
18890752,18891007,MY,Malaysia,Kedah,Sungai Petani,5.647,100.48772,08000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0002,George Town,-,-,-,10,1.32.64.0,1.32.64.255,256,{1.32.64.0/24},2023-02-03
18891008,18891263,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Petaling,3.08333,101.66667,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,18,1.32.65.0,1.32.65.255,256,{1.32.65.0/24},2023-01-31
18891264,18891519,MY,Malaysia,Perlis,Kangar,6.4414,100.19862,01000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0032,Langkawi,-,-,-,7,1.32.66.0,1.32.66.255,256,{1.32.66.0/24},2023-01-31
18891520,18891775,MY,Malaysia,Perak,Kampar,4.3,101.15,31900,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,05,MYXX0021,Teluk Intan,-,-,-,23,1.32.67.0,1.32.67.255,256,{1.32.67.0/24},2023-01-15
18891776,18892031,MY,Malaysia,Johor,Bukit Gambir,2.211,102.6546,84900,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,07,MYXX0014,Muar,-,-,-,11,1.32.68.0,1.32.68.255,256,{1.32.68.0/24},2023-01-20
18892032,18892287,MY,Malaysia,Negeri Sembilan,Tampin,2.4701,102.2302,73000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,06,MYXX0013,Melaka,-,-,-,52,1.32.69.0,1.32.69.255,256,{1.32.69.0/24},2023-02-21
18892288,18892543,MY,Malaysia,Kedah,Alor Setar,6.12104,100.36014,05000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0032,Langkawi,-,-,-,3,1.32.70.0,1.32.70.255,256,{1.32.70.0/24},2023-01-26
18892544,18892799,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.71.0,1.32.71.255,256,{1.32.71.0/24},2023-02-23
18892800,18893055,MY,Malaysia,Pulau Pinang,Bayan Lepas,5.283333,100.26667,11900,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0022,Penang/Bayan Lepas,-,-,-,2,1.32.72.0,1.32.72.255,256,{1.32.72.0/24},2023-01-05
18893056,18893823,MY,Malaysia,Melaka,Melaka,2.205733,102.25581,77000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,06,MYXX0013,Melaka,-,-,-,4,1.32.73.0,1.32.75.255,768,"{1.32.73.0/24,1.32.74.0/23}",2023-01-05
18893824,18894335,MY,Malaysia,Sabah,Kota Kinabalu,5.9749,116.0724,88000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,088,MYXX0028,Kota Kinabalu,-,-,-,4,1.32.76.0,1.32.77.255,512,{1.32.76.0/23},2023-02-10
18894336,18894591,MY,Malaysia,Kedah,Alor Setar,6.12104,100.36014,05000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,04,MYXX0032,Langkawi,-,-,-,3,1.32.78.0,1.32.78.255,256,{1.32.78.0/24},2023-02-17
18894592,18894847,MY,Malaysia,Sabah,Ranau,5.9538,116.6641,89300,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,088,MYXX0028,Kota Kinabalu,-,-,-,569,1.32.79.0,1.32.79.255,256,{1.32.79.0/24},2023-02-01
18894848,18895103,MY,Malaysia,Sarawak,Bintulu,3.16667,113.03333,97000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,086,MYXX0025,Bintulu,-,-,-,6,1.32.80.0,1.32.80.255,256,{1.32.80.0/24},2023-01-09
18895104,18895359,MY,Malaysia,Sarawak,Miri,4.414574,114.0091,98000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,085,MYXX0026,Miri,-,-,-,7,1.32.81.0,1.32.81.255,256,{1.32.81.0/24},2023-02-02
18895360,18895615,MY,Malaysia,Sarawak,Bintulu,3.16667,113.03333,97000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,086,MYXX0025,Bintulu,-,-,-,6,1.32.82.0,1.32.82.255,256,{1.32.82.0/24},2023-02-10
18895616,18896383,MY,Malaysia,Sarawak,Miri,4.414574,114.0091,98000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,085,MYXX0026,Miri,-,-,-,7,1.32.83.0,1.32.85.255,768,"{1.32.83.0/24,1.32.84.0/23}",2023-02-12
18896384,18896639,MY,Malaysia,Sarawak,Bintulu,3.16667,113.03333,97000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,086,MYXX0025,Bintulu,-,-,-,6,1.32.86.0,1.32.86.255,256,{1.32.86.0/24},2023-01-11
18896640,18897151,MY,Malaysia,Sarawak,Miri,4.414574,114.0091,98000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,085,MYXX0026,Miri,-,-,-,7,1.32.87.0,1.32.88.255,512,"{1.32.87.0/24,1.32.88.0/24}",2023-01-17
18897152,18897407,MY,Malaysia,Sarawak,Bintulu,3.16667,113.03333,97000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,086,MYXX0025,Bintulu,-,-,-,6,1.32.89.0,1.32.89.255,256,{1.32.89.0/24},2023-02-19
18897408,18897919,MY,Malaysia,Sarawak,Miri,4.414574,114.0091,98000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,085,MYXX0026,Miri,-,-,-,7,1.32.90.0,1.32.91.255,512,{1.32.90.0/23},2023-02-09
18897920,18898175,MY,Malaysia,Sarawak,Sarikei,2.11667,111.51667,96100,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,084,MYXX0019,Sibu,-,-,-,8,1.32.92.0,1.32.92.255,256,{1.32.92.0/24},2023-02-18
18898176,18898431,MY,Malaysia,Sarawak,Bintulu,3.16667,113.03333,97000,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,086,MYXX0025,Bintulu,-,-,-,6,1.32.93.0,1.32.93.255,256,{1.32.93.0/24},2023-02-21
18898432,18898943,MY,Malaysia,Sarawak,Sarikei,2.11667,111.51667,96100,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,084,MYXX0019,Sibu,-,-,-,8,1.32.94.0,1.32.95.255,512,{1.32.94.0/23},2023-02-28
18898944,18899455,MY,Malaysia,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,3.141301,101.68662,50480,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0008,Kuala Lumpur,-,-,-,59,1.32.96.0,1.32.97.255,512,{1.32.96.0/23},2023-02-22
18899456,18899711,MY,Malaysia,Perak,Ipoh,4.584103,101.082954,31400,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,05,MYXX0003,Ipoh,-,-,-,42,1.32.98.0,1.32.98.255,256,{1.32.98.0/24},2023-01-02
18899712,18899967,MY,Malaysia,Selangor,Shah Alam,3.084974,101.5328,40170,+08:00,Telekom Malaysia Berhad,tm.net.my,DSL,60,03,MYXX0006,Klang,-,-,-,49,1.32.99.0,1.32.99.255,256,{1.32.99.0/24},2023-01-16
